migration_status	genomic_migration	genomic_Ne	scenario	model	simulation_id	batch	row_in_batch	N1	N2	Na	founders1	founders2	Tdem1	Tdem2	shape_N_a	shape_N_b	Tsplit	Tam	Tsc	M12	nBarriersM12	M21	nBarriersM21
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000405	0	405	1.2171400000000001	0.06713	0.83812	0.54169	0.4314	0.01856	0.06345	2.47763	2.23992	0.07853	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000406	0	406	1.02666	1.39328	0.38404	0.15851	0.65933	0.48344	0.36391	2.10102	4.48662	0.50993	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000407	0	407	0.51469	0.76761	1.59061	0.2696	0.21015	0.25719	0.04906	2.32917	1.29571	0.66142	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000408	0	408	0.15374	0.84496	1.80121	0.98477	0.53001	0.03042	0.13259	2.15881	0.98086	0.59854	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000409	0	409	0.77891	1.85241	0.99322	0.51745	0.57091	0.80523	0.60475	3.89304	1.11762	0.86666	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000410	0	410	0.90394	1.87842	0.67829	0.86921	0.11455	0.23041	0.19103	2.42194	0.56003	0.56234	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000411	0	411	1.93465	1.08282	0.32399	0.00856	0.97817	0.31821	0.10059	4.01274	2.20565	0.40156	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000412	0	412	1.33786	0.6499	1.33461	0.92833	0.46198	0.1682	0.48713	3.60138	2.90686	0.60324	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000413	0	413	0.73283	1.4275	0.4536	0.47549	0.71932	0.04905	0.42284	0.35704	0.01825	0.76656	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000414	0	414	0.68301	1.83113	1.26415	0.84688	0.71114	6e-5	0.00127	0.94595	2.07859	0.0064	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000415	0	415	0.42194	1.62503	0.50659	0.05441	0.53697	0.18904	0.15322	0.948	1.95512	0.43372	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000416	0	416	1.05952	1.08094	1.71425	0.19806000000000001	0.80535	0.24806	0.0876	2.95583	2.11642	0.54115	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000417	0	417	0.16761	0.80796	0.13406	0.55451	0.29784	0.27695	0.40193	1.31624	1.792	0.45781	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000418	0	418	1.89583	1.34013	0.88126	0.80313	0.87902	0.18871	0.12116	4.25436	2.56628	0.46899	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000419	0	419	0.65712	0.94544	0.7896	0.09467	0.9963	0.03884	0.0926	0.14724	0.45047	0.09736	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000420	0	420	1.80905	1.69984	1.82007	0.336	0.66026	0.0063	0.51601	2.51883	2.68606	0.65301	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000421	0	421	1.74943	0.13466	0.97689	0.55201	0.61471	0.19008	0.2572	1.20899	0.01321	0.65287	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000422	0	422	1.36988	1.96221	0.35989	0.71768	0.60552	0.52471	0.0247	3.28947	1.2918	0.77586	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000423	0	423	0.64658	0.28722	1.11525	0.05019	0.92232	0.22488	0.1804	1.18718	1.29325	0.84617	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000424	0	424	1.02253	1.02404	1.74464	0.36402	0.01791	0.04405	0.11342000000000001	1.61478	2.61028	0.11436	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000425	0	425	0.3758	0.82334	0.6889	0.06055	0.31287	0.17091	0.1617	0.01739	4.61419	0.22988	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000426	0	426	0.44657	1.9374	1.96066	0.58098	0.14272	0.0403	0.26518	2.71413	4.89951	0.5904	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000427	0	427	1.9662	1.75656	1.17212	0.23424	0.05903	0.52485	0.64032	3.60578	4.3695	0.86618	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000428	0	428	0.8341	0.87359	1.15331	0.92643	0.70525	0.18664	0.20741	4.74865	3.2506	0.60681	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000429	0	429	0.75845	0.3739	0.4375	0.81209	0.73528	0.1802	0.12424	0.99273	3.46059	0.19432	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000430	0	430	1.47605	0.45143	1.89233	0.54648	0.50878	0.16588	0.20333	0.86804	2.34461	0.42801	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000431	0	431	0.35358	0.99434	0.86482	0.64355	0.64933	0.4258	0.56815	1.45285	1.27691	0.5833	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000432	0	432	1.16447	1.95401	0.06936	0.24046	0.00138	0.37711	0.25192	1.5451	0.57381	0.72248	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000433	0	433	1.48161	1.12556	1.59076	0.75174	0.48953	0.73809	0.59515	3.40159	1.54322	0.85371	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000434	0	434	0.26128	1.94482	0.98177	0.8377	0.22127	0.48937	0.34739	4.36413	2.26167	0.59142	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000435	0	435	1.31285	0.78521	1.11952	0.97282	0.81968	0.01616	0.01676	1.46131	3.15512	0.19199	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000436	0	436	1.29454	0.62723	0.79096	0.62493	0.66585	0.02391	0.03864	3.13942	1.65551	0.20627	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000437	0	437	0.38	1.37277	1.8232	0.53383	0.73685	0.07881	0.10354	1.71628	3.26229	0.16333	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000438	0	438	1.58857	1.03875	0.68616	0.90665	0.14982	0.0795	0.31722	2.1023	3.50356	0.64845	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000439	0	439	1.68614	1.10519	0.01348	0.86217	0.25891	0.14074	0.22519	3.82026	3.47172	0.68501	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000440	0	440	0.87854	0.86791	1.43511	0.99926	0.87544	0.38775	0.13094	0.17702	1.70843	0.85785	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000441	0	441	0.16353	1.98545	1.30847	0.50297	0.62184	0.20724	0.05987	0.44214	1.76999	0.27895	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000442	0	442	1.12811	0.77411	1.25082	0.04945	0.10309	0.01513	0.34857	3.73371	3.46102	0.79702	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000443	0	443	1.86119	0.90483	0.4415	0.50839	0.6063	0.29841	0.23495	1.50302	4.50382	0.50399	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000444	0	444	1.87445	1.81959	0.95574	0.72337	0.66508	0.12009	0.01156	3.16733	1.94277	0.34199	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000445	0	445	1.48878	1.90676	1.07749	0.9063	0.61628	0.19682	0.64195	2.66816	3.39036	0.80699	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000446	0	446	1.40365	1.14238	1.83678	0.74648	0.30039	0.58194	0.10675	3.79283	4.60486	0.74673	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000447	0	447	1.87009	0.31622	1.01034	0.05829	0.78592	0.19233	0.09648	0.05657	2.97602	0.3128	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000448	0	448	1.1851	0.46715	1.31697	0.76966	0.71805	0.01835	0.11456	0.26065	2.98666	0.12997	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000449	0	449	0.33237	1.13707	1.56388	0.39704	0.34972	0.26415	0.36397	0.34021	3.83261	0.47371	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000450	0	450	1.47331	0.72831	1.32546	0.96445	0.17704	0.03409	0.03087	1.50014	4.36733	0.09368	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000451	0	451	0.94541	1.47486	1.17808	0.08051	0.2053	0.73882	0.62912	1.29486	0.20533	0.84686	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000452	0	452	0.033	1.70243	1.71202	0.13622	0.02846	0.00353	0.0402	4.11145	2.62093	0.06161	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000453	0	453	1.96548	0.33966	0.26001	0.3965	0.37494	0.13083	0.1118	2.39731	3.21093	0.39899	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000454	0	454	1.79766	0.96484	0.19015	0.06203	0.94431	0.39585	0.07668	1.07549	1.96048	0.41364	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000455	0	455	0.29301	0.16723	0.26068	0.19426	0.85206	0.1319	0.0041	1.81477	4.95709	0.14592	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000456	0	456	0.5045	1.39581	1.48189	0.26391	0.41478	0.03638	0.09096	0.1068	1.35688	0.47256	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000457	0	457	1.01095	1.66416	0.38254	0.67526	0.79241	0.05411	0.02183	2.75035	1.32056	0.23553	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000458	0	458	0.31465	0.17579	1.35146	0.39638	0.25314	0.17265	0.22739	1.68254	2.51664	0.66841	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000459	0	459	1.31887	0.15701	0.36771	0.73397	0.75271	0.038	0.13823	4.96944	4.91656	0.56473	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000460	0	460	0.96326	0.52461	0.03794	0.66624	0.90311	0.02377	0.02915	1.51855	1.04925	0.08334	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000461	0	461	1.72049	0.26166	1.39021	0.16418	0.46295	0.33586	0.26372	0.77844	0.71853	0.8386	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000462	0	462	0.34359	1.44182	1.73268	0.54	0.30531	0.20872	0.24937	0.88996	0.37523	0.78388	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000463	0	463	0.90705	0.62909	1.76214	0.29443	0.57623	0.40345	0.40129	0.01102	2.53585	0.84795	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000464	0	464	1.09932	0.02439	0.43681	0.88047	0.42169	0.00331	0.01902	3.74831	0.8909	0.13684	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000465	0	465	0.72355	0.30739	0.28897	0.78377	0.96904	0.00635	0.43989	2.54172	3.57122	0.53573	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000466	0	466	0.9888	1.98933	1.78856	0.26236	0.36927	0.69554	0.63455	4.24037	3.05229	0.83796	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000467	0	467	0.86461	1.28331	1.27722	0.23464	0.35816	0.2302	0.44538	4.03168	3.94017	0.79651	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000468	0	468	0.43056	1.99444	0.71068	0.2537	0.64568	0.35002	0.21265	2.93958	4.22014	0.48324	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000469	0	469	1.4216	0.46662	0.93002	0.09749	0.51193	0.00952	0.0066	3.86346	1.36525	0.10439	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000470	0	470	0.27435	1.86731	1.35447	0.27797	0.65556	0.29125	0.04986	4.44085	1.65129	0.38621	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000471	0	471	0.6638	1.45132	0.73004	0.34469	0.04592	0.08125	0.02808	2.31755	0.84509	0.23651	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000472	0	472	1.30026	0.15466	0.58053	0.51366	0.11072	0.22615	0.27694	3.46887	3.40529	0.50678	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000473	0	473	1.72809	0.29995	1.37686	0.42823	0.39289	0.51616	0.4226	2.04848	4.1462	0.5217	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000474	0	474	0.91099	1.88305	1.74031	0.54252	0.89506	0.04873	0.06593	3.07367	0.02851	0.1421	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000475	0	475	1.17163	0.04541	1.46131	0.76849	0.01866	0.04289	0.25498	3.15107	2.21419	0.37261	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000476	0	476	0.01323	0.00791	0.80318	0.32855	0.69677	0.43864	0.2968	4.65246	2.01432	0.67704	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000477	0	477	0.03295	1.85362	0.79988	0.67266	0.75421	0.68074	0.31764	2.2287	4.21706	0.75996	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000478	0	478	1.29634	1.63218	1.93847	0.99409	0.1645	0.37124	0.15508	2.68424	2.98981	0.56698	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000479	0	479	1.2575	1.48884	1.04008	0.55668	0.21998	0.09591	0.46673	3.24387	2.37073	0.67282	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000480	0	480	1.18912	1.13586	1.79443	0.18304	0.50347	0.19554	0.17019	3.66184	3.99272	0.79507	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000481	0	481	1.54685	1.91654	0.46129	0.78764	0.75889	0.1632	0.19729	1.29432	0.95634	0.25259	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000482	0	482	0.96389	0.79074	0.96837	0.92408	0.74413	0.0668	0.56528	2.71708	0.48257	0.65629	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000483	0	483	1.45313	1.93649	1.90848	0.16377	0.11388	0.11597	0.03908	2.11798	3.88027	0.30289	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000484	0	484	1.79427	1.66053	1.75459	0.87167	0.90837	0.00116	0.1938	3.08177	4.85309	0.6496	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000485	0	485	0.48763	1.91371	0.12271	0.48923	0.53856	0.17374	0.35328	0.83711	2.33793	0.79967	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000486	0	486	0.08863	1.61436	1.13019	0.56034	0.93703	0.08867	0.09063	3.13092	2.62517	0.11682	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000487	0	487	0.76564	0.22484	0.17705	0.43005	0.91278	0.17595	0.42643	1.06126	4.47103	0.77146	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000488	0	488	1.3267	0.44369	0.05129	0.89359	0.98415	0.02712	0.2193	0.42413	2.89057	0.26681	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000489	0	489	1.89351	0.65155	0.95643	0.97245	0.69301	0.61062	0.80633	4.57765	2.35211	0.8687	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000490	0	490	1.12201	1.98114	0.9845	0.54731	0.82238	0.0988	0.23026	4.00247	4.5438	0.6567	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000491	0	491	0.21734	0.638	0.45274	0.44734	0.67994	0.38338	0.51825	2.48187	2.00848	0.85632	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000492	0	492	1.01696	1.93896	1.73541	0.54714	0.56857	0.7957	0.24471	3.12197	0.86271	0.82039	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000493	0	493	0.3727	1.68084	1.04064	0.78504	0.7873	0.63901	0.07748	0.34441	2.68487	0.72981	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000494	0	494	0.11601	0.02812	0.09931	0.96332	0.5854	0.32813	0.06077	1.55612	3.14105	0.45549	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000495	0	495	0.5724	1.39354	0.61483	0.26105	0.01174	0.24462	0.00398	3.32914	1.68702	0.34347	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000496	0	496	0.32394	0.14658	1.69199	0.23646	0.51778	0.41029	0.01069	1.54167	1.6843	0.41982	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000497	0	497	1.69338	0.70373	1.95883	0.68757	0.12634	0.31119	0.2004	1.27844	0.97209	0.41412	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000498	0	498	0.12313	0.27321	1.0523	0.84387	0.67976	0.00925	0.0274	3.33895	2.04704	0.05367	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000499	0	499	0.42072	1.99386	1.44492	0.95435	0.72992	0.0077	0.00461	4.17377	4.05718	0.39666	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000500	0	500	0.55134	1.35891	1.20977	0.38003	0.75395	0.06659	0.03131	2.93122	1.26169	0.10518	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000501	0	501	1.8721	1.13663	0.23457	0.95232000000000006	0.48723	0.0695	0.01308	0.17047	1.8559	0.22697	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000502	0	502	1.02744	1.55941	1.27826	0.25467	0.16655	0.43594	0.27171	3.96415	3.6045	0.46936	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000503	0	503	1.78716	1.80603	0.98737	0.68829	0.98226	0.58619	0.64343	2.31617	1.54118	0.69441	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000504	0	504	0.37144	0.30931	1.78258	0.82037	0.15741	0.00114	0.00552	1.61658	1.32382	0.01939	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000505	0	505	0.26542	1.57838	1.95838	0.51412	0.08317	0.19704	0.07603	3.1866	0.49489	0.51778	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000506	0	506	0.55511	1.4005	1.36082	0.88907	0.01491	0.35958	0.1312	1.97099	1.57813	0.37142	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000507	0	507	1.1618	1.46905	1.56105	0.82238	0.58277	0.26203	0.02698	4.15187	3.66997	0.27228	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000508	0	508	0.31295	0.51972	0.15014	0.94791	0.153	0.31489	0.3322	0.84094	2.42655	0.49455	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000509	0	509	0.3424	1.7489	1.30249	0.79403	0.20877	0.33804	0.3147	0.15149	1.01906	0.62781	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000510	0	510	1.26084	0.36097	0.07962	0.58925	0.85976	0.04279	0.01306	3.674	2.89759	0.09682	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000511	0	511	0.41803	1.81015	0.84148	0.22622	0.33099	0.10094	0.06558	0.61909	3.50092	0.13805	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000512	0	512	0.44041	1.98726	0.6805	0.7535	0.13726	0.03084	0.13307	4.52243	3.06229	0.18077	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000513	0	513	1.51887	0.29924	0.28965	0.78982	0.4234	0.16598	0.04371	4.15897	1.18068	0.22496	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000514	0	514	1.13472	1.26952	1.60259	0.89402	0.0074	0.00805	0.59959	0.08269	4.71246	0.85463	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000515	0	515	0.64386	1.42059	0.19671	0.99804	0.28179	0.58376	0.08683	1.6719	1.49822	0.62869	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000516	0	516	0.27065	0.1573	1.79617	0.80186	0.35345	0.46025	0.11099	2.1888	0.17602	0.47278	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000517	0	517	1.00381	0.26486	0.89312	0.41504	0.85431	0.00122	7.5e-4	0.67722	4.93888	0.0163	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000518	0	518	0.31735	0.28463	1.20591	0.21628	0.99655	0.02283	0.0137	1.81193	0.5907	0.03184	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000519	0	519	1.25145	1.22014	1.22087	0.31968	0.52919	0.09385	0.66798	3.62993	1.03564	0.67563	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000520	0	520	0.39534	0.56213	0.94668	0.45791	0.89128	0.10323	0.09744	3.22953	1.54304	0.10508	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000521	0	521	1.45809	0.82724	1.92001	0.86637	0.89848	0.34666	0.11086	0.82995	0.3945	0.39788	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000522	0	522	0.11585	1.12938	0.36833	0.5745	0.39895	0.02132	0.25698	2.53075	4.75911	0.32117	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000523	0	523	1.2308	0.23701	1.9774	0.80931	0.64974	0.42618	0.32319	1.33487	0.32065	0.52554	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000524	0	524	0.4085	1.24874	1.17357	0.80244	0.77591	0.00113	0.19314	1.94498	2.9354	0.49606	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000525	0	525	0.90491	0.19437	0.09046	0.07117	0.39671	0.23066	0.03781	3.09423	1.48555	0.28386	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000526	0	526	0.82277	0.53927	1.55255	0.11622	0.25776	0.03899	0.02167	3.79586	0.27655	0.10628	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000527	0	527	1.83156	1.22767	1.80277	0.84694	0.33806	0.05533	0.28283	0.69849000000000006	4.71285	0.6565	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000528	0	528	0.12005	1.60653	1.0079	0.01422	0.50015	0.04725	0.02956	0.60835	3.40726	0.09073	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000529	0	529	0.76478	0.30295	1.49102	0.65274	0.90704	0.13677	0.08014	1.7573	0.28372000000000003	0.64907	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000530	0	530	0.75793	1.0397	1.91172	0.97788	0.66345	0.07196	0.11407	4.47855	2.54756	0.38735	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000531	0	531	1.5143	0.32422	1.6036	0.46948	0.22046	0.24992	0.18531	3.50553	4.856	0.3508	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000532	0	532	1.05687	0.73356	0.35904	0.72122	0.66062	0.02929	0.1248	3.09152	4.32037	0.16814	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000533	0	533	1.96859	1.52086	1.4851	0.62763	0.35345	0.12993	0.64575	0.64291	3.48816	0.64751	NA	NA	NA	NA	NA	NA
isolation	NA	heterogeneous	SI	SI_2N	SI_2N_00_000534	0	534	1.79299	0.5167	0.95682	0.02315	0.408	0.02911	0.08921	2.48708	4.19053	0.3855	NA	NA	NA	NA	NA	NA
